bx,by,rx,ry,T
12,10,27,11,22.653288450203743
12,10,27,17,25.11071841138491
12,10,27,19,27.187321679362995
12,10,27,21,29.98910542687289
12,10,27,23,32.0055801898794
12,10,28,4,25.00175189657652
12,10,28,8,25.26561141987736
12,10,28,10,24.06344191185447
12,10,28,12,21.976131592399106
12,10,28,16,24.94251048799495
12,10,28,18,26.906159800961817
12,10,28,20,28.29486910496933
12,10,28,24,34.29259548611853
12,10,28,26,36.45780381523002
12,10,28,28,36.55306110435899
12,10,29,13,21.961170618198658
12,11,1,2,17.649914331235557
12,11,1,4,16.36517428302532
12,11,1,6,17.0299871912067
12,11,1,8,16.58239362912064
12,11,1,10,15.47333709148377
12,11,1,12,13.884510251231044
12,11,1,16,17.124519846887104
12,11,1,18,17.60981151106066
12,11,1,20,18.504685111547893
12,11,1,28,27.129857064272286
12,11,2,3,16.706992607923226
12,11,2,5,15.524937555203211
12,11,2,7,17.0299871912067
12,11,2,17,16.621462304951766
12,11,2,25,23.72970068296286
12,11,3,6,14.200850797132077
12,11,3,8,11.654939318892033
12,11,3,12,12.147026324984358
12,11,3,14,11.271830228137215
12,11,3,16,16.125134030497136
12,11,3,18,17.11161808507526
12,11,3,20,19.095123505925905
12,11,3,22,20.481921668251786
12,11,3,24,21.678158329693286
12,11,3,26,25.181034361471347
12,11,3,28,26.35251833706633
12,11,4,1,16.0166831529197
12,11,4,3,15.649195288201263
12,11,4,5,14.200850797132077
12,11,4,7,13.717000766883048
12,11,4,9,11.654951335298303
12,11,4,13,10.720759267363158
12,11,4,17,14.911003706898715
12,11,4,25,21.112780768881716
12,11,4,27,25.24769725710238
12,11,5,2,15.419546631445964
12,11,5,4,14.332668249105094
12,11,5,6,12.663524493232444
12,11,5,8,10.843752022948934
12,11,5,10,12.595023056658638
12,11,5,12,10.858448429477368
12,11,5,16,12.907666997770288
12,11,5,18,13.696873383300295
12,11,5,20,19.06118921436411
12,11,5,22,19.632604246167382
12,11,5,24,20.594033264400487
12,11,5,26,24.726040838171173
12,11,6,1,15.892250025827527
12,11,6,3,14.019305238686032
12,11,6,7,10.821294456887566
12,11,6,13,9.291307891057466
12,11,6,15,11.048312431914319
12,11,6,19,14.205971896554825
12,11,6,21,17.18899785473454
12,11,6,25,20.43434782227266
12,11,6,27,23.816105228618927
12,11,7,2,13.392579217847915
12,11,7,4,12.669318829350093
12,11,7,6,11.272840844827135
12,11,7,8,8.628258990850195
12,11,7,12,7.298077133032059
12,11,7,16,12.972656080168138
12,11,7,18,14.016411722325408
12,11,7,20,14.614366022453403
12,11,7,22,15.239132690100805
12,11,8,1,13.668892085940422
12,11,8,11,6.00547626498434
12,11,8,13,6.7426543767143094
12,11,8,17,13.826851548095993
12,11,8,19,13.517645662311358
12,11,8,25,20.50394397925774
12,11,8,27,21.70365717728392
12,11,9,2,13.517064274441218
12,11,9,4,10.596157830593274
12,11,9,6,9.397213435358683
12,11,9,8,6.440561288799206
12,11,9,14,6.588047341782337
12,11,9,22,14.267808943208877
12,11,9,28,21.071335216609135
12,11,10,1,13.532878005531074
12,11,10,3,12.78887456702423
12,11,10,5,9.35425240912242
12,11,10,7,7.048164482547341
12,11,10,11,4.160156154125495
12,11,10,13,4.564347352827488
12,11,10,15,6.584185968414086
12,11,10,17,9.046578217701548
12,11,10,19,11.48385122893216
12,11,10,21,13.65361088241207
12,11,10,25,19.622883519665738
12,11,10,27,20.809824564246213
12,11,11,4,11.158010366181896
12,11,11,8,4.605397702661731
12,11,11,12,2.2041345943291213
12,11,11,16,6.860048588767486
12,11,11,22,14.706163539321368
12,11,11,24,17.879879637243558
12,11,12,1,13.286499808757492
12,11,12,3,12.546511924522283
12,11,12,7,4.530825197064521
12,11,12,9,2.2357598043126976
12,11,12,11,0.0
12,11,12,13,2.0354758359359577
12,11,12,15,4.391827221066075
12,11,12,17,8.826310882096166
12,11,12,19,10.746651245463593
12,11,12,21,14.245396360703069
12,11,12,25,19.862870014846116
12,11,12,27,21.027670943167706
12,11,13,2,12.713511551230201
12,11,13,4,11.258999341261594
12,11,13,12,2.1816163715028725
12,11,13,14,3.0709516718719154
12,11,13,16,15.640449667558961
12,11,13,20,12.581026207791112
12,11,13,26,21.318295207563875
12,11,13,28,21.142041071794164
12,11,14,3,13.001374099028112
12,11,14,5,9.184805806291035
12,11,14,7,7.185413407185178
12,11,14,9,5.204123033605498
12,11,14,11,4.283677888305622
12,11,14,13,4.267290168847845
12,11,14,15,15.640449667558961
12,11,14,17,15.640449667558961
12,11,14,21,13.576707238800203
12,11,14,23,22.766719118202488
12,11,14,25,21.854866347815367
12,11,15,2,14.137700356659632
12,11,15,6,8.649681172479587
12,11,15,10,6.573810376986039
12,11,15,14,5.171347594689944
12,11,15,16,15.234260081461958
12,11,15,18,17.467147285193604
12,11,15,20,14.804662295580204
12,11,15,22,23.324071493159256
12,11,15,26,22.554230442556946
12,11,15,28,24.27404895023326
12,11,16,1,14.691181467919243
12,11,16,5,10.225235558244647
12,11,16,9,8.252471321675266
12,11,16,13,6.560165364588517
12,11,16,15,14.494953943382686
12,11,16,19,16.749882318776905
12,11,16,21,16.1886352870824
12,11,16,23,24.01087793174119
12,11,16,25,22.773796418138915
12,11,17,2,14.955971009387406
12,11,17,10,9.190971660922486
12,11,17,12,9.416528025357579
12,11,17,14,13.416356179020198
12,11,17,16,14.76915676614027
12,11,17,18,17.758483273549025
12,11,17,20,16.587458807036022
12,11,17,28,26.054725186527865
12,11,18,3,15.403346639102166
12,11,18,5,14.053545087666238
12,11,18,7,15.398734865821694
12,11,18,11,10.242377007397813
12,11,18,13,11.632805682578457
12,11,18,17,16.68369083677994
12,11,18,19,17.717462554423854
12,11,18,23,26.656888533474227
12,11,18,25,29.313535630688257
12,11,19,4,15.82975945912422
12,11,19,6,15.887780893414611
12,11,19,8,13.907705322161226
12,11,19,10,11.837937027347953
12,11,19,12,11.17656374973921
12,11,19,14,13.352088762656232
12,11,19,16,14.606060596963307
12,11,19,26,29.129532662200535
12,11,19,28,27.745571450730854
12,11,20,3,16.757666774198597
12,11,20,7,15.39809165195783
12,11,20,13,12.62461182000951
12,11,20,17,20.974414045419987
12,11,20,19,22.522433494444282
12,11,20,21,24.277779382684333
12,11,20,23,27.011529728010974
12,11,21,2,17.399302949453723
12,11,21,4,17.04171761763586
12,11,21,6,17.18008080437227
12,11,21,8,14.763471310526484
12,11,21,10,13.321003337593808
12,11,21,14,14.846812273012958
12,11,21,22,24.238596779120023
12,11,21,24,28.76134222720766
12,11,21,26,29.685773721275705
12,11,22,1,17.72790990552395
12,11,22,3,18.81239016899982
12,11,22,7,17.081228671429482
12,11,22,15,17.76987337870555
12,11,22,17,19.737999920199954
12,11,22,19,20.803542841215148
12,11,22,21,22.315340826836188
12,11,23,2,20.360498169742012
12,11,23,4,20.65047170569576
12,11,23,10,14.625657843876427
12,11,23,12,15.444144631035982
12,11,23,18,20.523473225794213
12,11,23,20,21.05865428413419
12,11,23,24,28.76987255063642
12,11,23,26,38.17958730339754
12,11,23,28,38.41277502891915
12,11,24,1,20.691983832827326
12,11,24,3,20.623299936943656
12,11,24,7,19.63367787662546
12,11,24,11,16.67229861508167
12,11,24,15,19.35673814528518
12,11,24,17,21.899667771876487
12,11,25,4,22.08722820558365
12,11,25,6,21.356129433736154
12,11,25,8,20.63402468809216
12,11,25,12,19.05333447554812
12,11,25,16,21.13191478604346
12,11,25,18,21.899667771876487
12,11,25,20,27.91115746104539
12,11,25,22,29.01031905444183
12,11,25,26,37.67322546769459
12,11,25,28,38.19392672406838
12,11,26,1,20.79383386563846
12,11,26,3,24.22913756393741
12,11,26,5,23.08635849738048
12,11,26,9,21.5940989102077
12,11,26,13,20.611338201756695
12,11,26,15,20.654093109992274
12,11,26,17,22.980963003317676
12,11,26,19,26.749645436165146
12,11,26,25,37.515190047541054
12,11,26,27,37.69590130895914
12,11,27,2,24.22913756393741
12,11,27,4,24.106378573763624
12,11,27,6,24.242784348569252
12,11,27,8,24.492717384864697
12,11,27,10,22.31548433380745
12,11,27,12,20.991092566599317
12,11,27,14,20.944024419774113
12,11,27,16,23.9824264035829
12,11,27,18,25.36876582725392
12,11,27,22,29.832026418474925
12,11,27,26,36.43556411492699
12,11,28,3,24.194687823541898
12,11,28,5,24.04499907867673
12,11,28,7,24.492717384864697
12,11,28,9,23.811399489900246
12,11,28,13,20.961170618198494
12,11,28,15,23.902594572406933
12,11,28,19,26.443553774669308
12,11,28,21,28.146184435268246
12,11,28,23,32.17913396127736
12,11,28,25,34.406057010946185
12,11,28,27,35.53179031978273
12,11,29,28,35.574331888915864
12,12,1,1,18.649914331235557
12,12,1,7,16.0299871912067
12,12,1,9,15.134800067034584
12,12,1,11,13.731400031024492
12,12,1,13,12.908988885656749
12,12,1,15,16.131249114367808
12,12,1,17,16.117790579406396
12,12,1,19,17.101832442714922
12,12,1,21,17.565402130232513
12,12,1,25,22.834803225016284
12,12,1,27,26.324031130444304
12,12,2,2,18.178453469579395
12,12,2,4,17.19903481538392
12,12,2,10,14.553811176392236
12,12,2,12,12.01314183701189
12,12,2,14,10.233018106700275
12,12,2,20,17.846820761696236
12,12,2,22,19.631856557562877
12,12,2,24,21.761583776962162
12,12,2,26,23.592715046908275
12,12,2,28,25.93568299809786
12,12,3,1,17.0166831529197
12,12,3,3,17.178093948062248
12,12,3,5,15.642213049822454
12,12,3,9,12.654945327095168
12,12,3,11,11.117294788367031
12,12,3,13,10.310642349574156
12,12,3,17,15.125134030497133
12,12,3,19,17.098102139653378
12,12,3,21,19.023566505974074
12,12,3,23,20.160110443235457
12,12,3,27,24.769353676032466
12,12,4,6,14.695556713594911
12,12,4,20,18.412004616379885
12,12,4,22,19.112153166234542
12,12,4,24,20.11278076888161
12,12,5,1,16.77615993673107
12,12,5,3,15.855178851859591
12,12,5,9,12.697908804968625
12,12,5,11,10.586020673802576
12,12,5,13,9.130876185152161
12,12,5,17,12.696873383300295
12,12,5,21,17.71037381234832
12,12,5,23,19.075285759919232
12,12,5,27,23.72604083817024
12,12,6,4,14.673764105713744
12,12,6,6,12.585886598315716
12,12,6,8,11.0977684902289
12,12,6,10,11.501139691204715
12,12,6,14,8.978164251588353
12,12,6,16,11.118460612240282
12,12,6,28,22.907926826956054
12,12,7,3,14.360401095294684
12,12,7,5,12.971079837088615
12,12,7,9,9.628258990850195
12,12,7,11,5.8312710296322345
12,12,7,13,6.764883236431884
12,12,7,17,12.826851548095993
12,12,7,19,13.205971896554825
12,12,7,21,14.667621897120762
12,12,7,23,14.287894068550434
12,12,7,25,19.434347822272628
12,12,7,27,21.814348020728357
12,12,8,4,12.632738329971684
12,12,8,6,11.335027140092908
12,12,8,8,8.5344101398247
12,12,8,10,5.120818505561028
12,12,8,20,12.96950427368462
12,12,8,22,13.761882104631217
12,12,8,24,19.47003377536995
12,12,8,26,20.095401494935302
12,12,9,1,14.572944788637571
12,12,9,5,10.782541225024792
12,12,9,9,7.440561288799206
12,12,9,11,4.064339259759757
12,12,9,13,4.720425516996734
12,12,9,15,6.455669166567939
12,12,9,19,11.377460816694626
12,12,9,21,12.902387190045806
12,12,9,25,19.015992824452844
12,12,9,27,20.201222016187376
12,12,10,2,14.279605615665508
12,12,10,6,9.59987677567615
12,12,10,8,7.031374491336092
12,12,10,10,3.007860013958486
12,12,10,12,2.4082691886582426
12,12,10,18,9.085762028128357
12,12,10,20,11.46280086821449
12,12,10,22,13.139157534949604
12,12,10,24,17.669330725319
12,12,10,26,19.183327009225312
12,12,10,28,19.941448417030735
12,12,11,1,14.409688907144282
12,12,11,3,13.164465619242804
12,12,11,5,11.256131387652157
12,12,11,15,4.712702770260234
12,12,11,17,7.007394407274738
12,12,11,19,10.009381202691163
12,12,11,21,13.110097936438377
12,12,11,23,15.194703900929728
12,12,11,27,19.913300814541216
12,12,12,2,13.84884109483666
12,12,12,8,4.7906609013463175
12,12,12,10,2.117879902156349
12,12,12,12,0.0
12,12,12,14,2.0709516718719154
12,12,12,18,8.645227356917594
12,12,12,22,13.38069478496776
12,12,12,24,17.77560428548192
12,12,13,3,13.380099229010549
12,12,13,5,11.221902573776315
12,12,13,7,6.85811930212485
12,12,13,19,10.58534517678202
12,12,13,23,21.71723763943533
12,12,13,25,19.95013574421016
12,12,13,27,20.14204107179413
12,12,14,6,9.339966795318599
12,12,14,10,4.204123033605498
12,12,14,12,2.363232743005745
12,12,14,16,14.640449667558961
12,12,14,20,12.576707238800203
12,12,14,24,21.258848222010016
12,12,14,26,20.8627088066869
12,12,15,3,14.569537227843872
12,12,15,5,10.353240845671756
12,12,15,7,8.917547289832383
12,12,15,13,4.171347594689944
12,12,15,23,22.324071493151507
12,12,15,25,21.347772618352028
12,12,15,27,22.385010819950274
12,12,16,2,15.594950944655428
12,12,16,4,11.225235558244647
12,12,16,6,10.437458365362117
12,12,16,8,7.125921945012357
12,12,16,10,6.9434977203665795
12,12,16,12,6.94898313448709
12,12,16,16,13.828070495364956
12,12,16,18,16.467147285193555
12,12,16,20,15.032617352360196
12,12,16,24,22.352187110817134
12,12,16,26,21.621429525235698
12,12,16,28,24.1630870805149
12,12,17,3,16.17965882424479
12,12,17,5,13.139390322955446
12,12,17,7,14.26025645331694
12,12,17,9,7.68799429964686
12,12,17,11,8.70586454306871
12,12,17,15,13.161837391400418
12,12,17,21,15.344653221804588
12,12,17,23,24.356375191160843
12,12,17,27,25.06837070242103
12,12,18,4,16.095550395297543
12,12,18,6,15.449446442260909
12,12,18,8,13.486501701887228
12,12,18,10,9.426530080607796
12,12,18,12,9.594736398516936
12,12,18,14,11.670874966639978
12,12,18,16,14.317562411655436
12,12,18,18,17.049819261904393
12,12,18,20,16.385105846943205
12,12,18,22,25.73901702986703
12,12,18,28,25.932717776643806
12,12,19,3,16.99692429080833
12,12,19,9,11.684948598010177
12,12,19,15,12.894558782271172
12,12,19,21,23.258634362270033
12,12,19,23,26.87527337900235
12,12,19,25,28.313535630683546
12,12,19,27,27.506931724674068
12,12,20,2,18.07848486182617
12,12,20,4,17.543047950319565
12,12,20,6,15.244517637329395
12,12,20,8,13.551665666586265
12,12,20,10,11.402332403425882
12,12,20,12,10.75839110096148
12,12,20,14,12.490832539057541
12,12,20,18,20.680357179733182
12,12,20,20,22.364509809153
12,12,20,22,24.210193976612903
12,12,20,24,26.949121828206643
12,12,20,26,28.56813063122229
12,12,20,28,26.797064850866576
12,12,21,1,18.563606427488843
12,12,21,3,18.502769377572015
12,12,21,5,17.206539655606115
12,12,21,9,12.898197108956479
12,12,21,11,12.147514561288926
12,12,21,17,19.26847091110631
12,12,21,25,28.569727868591833
12,12,21,27,28.919462663963017
12,12,22,0,18.727909905523955
12,12,22,6,16.08918512018129
12,12,22,8,14.840551156036703
12,12,22,10,12.835969276703945
12,12,22,12,14.407926815150782
12,12,22,14,15.202792006968364
12,12,22,16,17.652208894116374
12,12,22,18,19.293319955377015
12,12,22,20,20.36368207205669
12,12,22,22,22.26699958161288
12,12,22,24,27.76517698478228
12,12,22,28,37.49051647852747
12,12,23,3,20.898177281921644
12,12,23,5,21.155909537196987
12,12,23,7,17.313949738070402
12,12,23,9,13.524423992118964
12,12,23,11,14.516580262806364
12,12,23,13,14.407926815150782
12,12,23,15,17.454619235031856
12,12,23,19,19.753626496211275
12,12,23,23,27.77222033355632
12,12,23,27,37.36987829878019
12,12,24,2,21.31895102836914
12,12,24,4,21.210441448126574
12,12,24,6,19.469301946918357
12,12,24,8,19.11778194488744
12,12,24,14,18.251433400613184
12,12,24,22,28.048909951456707
12,12,24,24,27.77222033355632
12,12,24,26,36.98929630798988
12,12,24,28,37.37793030940959
12,12,25,1,21.645590618892115
12,12,25,5,21.242956920553784
12,12,25,9,20.150267431296648
12,12,25,11,16.82801696735693
12,12,25,15,19.364161800210354
12,12,25,17,20.89966777187645
12,12,25,21,27.488526504271626
12,12,25,23,28.048909951456707
12,12,25,25,36.64850061586711
12,12,26,10,21.03793038911837
12,12,26,12,19.27865198373917
12,12,26,14,19.944024419773964
12,12,26,20,26.333788417818788
12,12,26,22,28.45492981058078
12,12,26,26,36.38187947919435
12,12,26,28,37.0099231387019
12,12,27,3,23.229137563937293
12,12,27,5,22.92976007420688
12,12,27,7,23.555808622930986
12,12,27,11,20.715349779301036
12,12,27,17,23.062258234758826
12,12,27,19,25.165502454511284
12,12,27,21,28.00574679353084
12,12,27,23,30.035402651310356
12,12,28,4,23.160238083146243
12,12,28,8,23.42962614679749
12,12,28,10,22.19317283300216
12,12,28,12,19.979275936757332
12,12,28,16,22.902594572406915
12,12,28,18,24.878536792491403
12,12,28,20,26.28662207700478
12,12,28,24,32.32286527123943
12,12,28,26,34.48924875064386
12,12,28,28,34.574331888911075
12,12,29,13,19.943065299639485
12,13,1,2,19.414183900407476
12,13,1,4,18.19903481538392
12,13,1,6,17.0299871912067
12,13,1,8,16.58239362912064
12,13,1,10,15.47333709148377
12,13,1,12,13.884510251231044
12,13,1,16,17.124519846887104
12,13,1,18,17.60981151106066
12,13,1,20,18.504685111547893
12,13,1,28,25.324031130443633
12,13,2,3,18.51852741100852
12,13,2,5,17.42062393260319
12,13,2,7,17.0299871912067
12,13,2,17,16.621462304951766
12,13,2,25,21.834803225015936
12,13,3,6,16.16888488170868
12,13,3,8,13.654945327095168
12,13,3,12,12.147026324984358
12,13,3,14,11.271830228137215
12,13,3,16,16.125134030497136
12,13,3,18,17.11161808507526
12,13,3,20,18.66906893182882
12,13,3,22,18.631856557562863
12,13,3,24,19.688364328907934
12,13,3,26,23.35062686879968
12,13,3,28,24.547334865750734
12,13,4,1,17.896421544825387
12,13,4,3,17.51663639996092
12,13,4,5,16.16888488170868
12,13,4,7,15.695556713594911
12,13,4,9,13.676427066031897
12,13,4,13,10.720759267363158
12,13,4,17,14.911003706898715
12,13,4,25,19.0918562328045
12,13,4,27,23.410099293545105
12,13,5,2,17.31566939429533
12,13,5,4,16.264471478786668
12,13,5,6,14.640721655955314
12,13,5,8,12.897838647598762
12,13,5,10,12.595023056658638
12,13,5,12,10.858448429477368
12,13,5,16,12.907666997770288
12,13,5,18,13.696873383300295
12,13,5,20,17.364484450356247
12,13,5,22,17.592449774906203
12,13,5,24,18.558121744932226
12,13,5,26,22.86009639400839
12,13,6,1,17.77615993673107
12,13,6,3,15.963114684289339
12,13,6,7,12.841827544272308
12,13,6,13,9.291307891057466
12,13,6,15,11.048312431914319
12,13,6,19,12.108458439389267
12,13,6,21,15.174187211782495
12,13,6,25,18.398661869175292
12,13,6,27,21.90792682695565
12,13,7,2,15.360401095294684
12,13,7,4,14.659495842017181
12,13,7,6,13.297331191832413
12,13,7,8,10.753479206967933
12,13,7,12,7.298077133032059
12,13,7,16,12.972656080168138
12,13,7,18,12.776420599460792
12,13,7,20,12.540784411029357
12,13,7,22,13.287894068550434
12,13,8,1,15.572944788637571
12,13,8,11,6.00547626498434
12,13,8,13,6.7426543767143094
12,13,8,17,13.444382759532317
12,13,8,19,11.398224136339882
12,13,8,25,18.470033775369924
12,13,8,27,19.72076921450054
12,13,9,2,15.42627520215154
12,13,9,4,12.707639777498237
12,13,9,6,11.57248171359795
12,13,9,8,8.668781973319998
12,13,9,14,6.588047341782337
12,13,9,22,12.235870140712
12,13,9,28,19.078194689146546
